144,110,26,0.00,0.00,0.00,0.00,99413,21.81,95.00
145,110,26,0.00,0.00,0.00,0.00,99428,21.82,95.00
146,109,26,0.00,0.00,0.00,0.00,99442,21.80,95.00
147,109,26,0.00,0.00,0.00,0.00,99464,21.79,95.00
148,109,25,0.00,0.00,0.00,0.00,99467,21.81,95.00
149,109,26,0.00,0.00,0.00,0.00,99472,21.80,95.00
150,110,26,0.00,0.00,0.00,0.00,99476,21.81,95.00
151,110,25,0.00,0.00,0.00,0.00,99480,21.82,95.00
152,110,25,0.00,0.00,0.00,0.00,99479,21.79,95.00
153,110,25,0.00,0.00,0.00,0.00,99487,21.82,95.00
154,110,25,0.00,0.00,0.00,0.00,99488,21.82,95.00
155,110,26,0.00,0.00,0.00,0.00,99478,21.82,95.00
156,110,25,0.00,0.00,0.00,0.00,99477,21.82,95.00
157,110,25,0.00,0.00,0.00,0.00,99398,21.51,95.00
158,110,25,0.00,0.00,0.00,0.00,99454,21.82,95.00
159,110,25,0.00,0.00,0.00,0.00,99449,21.82,95.00
160,110,25,0.00,0.00,0.00,0.00,99442,21.81,95.00
161,110,25,0.00,0.00,0.00,0.00,99445,21.82,95.00
162,109,25,0.00,0.00,0.00,0.00,99435,21.81,95.00
163,108,25,0.00,0.00,0.00,0.00,99422,21.82,95.00
164,108,25,0.00,0.00,0.00,0.00,99409,21.82,95.00
165,109,26,0.00,0.00,0.00,0.00,99418,21.82,95.00
166,109,26,0.00,0.00,0.00,0.00,99420,21.82,95.00
167,109,26,0.00,0.00,0.00,0.00,99420,21.81,95.00
168,109,25,0.00,0.00,0.00,0.00,99430,21.82,95.00
169,109,26,0.00,0.00,0.00,0.00,99456,21.82,95.00
170,109,25,0.00,0.00,0.00,0.00,99466,21.79,95.00
171,108,25,0.00,0.00,0.00,0.00,99488,21.80,95.00
172,108,25,0.00,0.00,0.00,0.00,99517,21.82,95.00
173,108,25,0.00,0.00,0.00,0.00,99536,21.82,95.00
174,107,25,0.00,0.00,0.00,0.00,99550,21.82,95.00
175,107,25,0.00,0.00,0.00,0.00,99568,21.82,95.00
176,108,25,0.00,0.00,0.00,0.00,99587,21.82,95.00
177,107,26,0.00,0.00,0.00,0.00,99595,21.83,95.00
178,107,26,0.00,0.00,0.00,0.00,99614,21.82,95.00
179,108,26,0.00,0.00,0.00,0.00,99624,21.84,95.00
180,107,26,0.00,0.00,0.00,0.00,99632,21.83,95.00
181,108,26,0.00,0.00,0.00,0.00,99650,21.84,95.00
182,107,26,0.00,0.00,0.00,0.00,99654,21.84,95.00
183,108,26,58135.11,58135.10,24939.62,120.87,99572,21.51,95.00
184,108,26,0.00,0.00,0.00,0.00,99650,21.85,95.00
185,108,26,0.00,0.00,0.00,0.00,99655,21.84,95.00
186,107,26,0.00,0.00,0.00,0.00,99648,21.84,95.00
187,108,26,0.00,0.00,0.00,0.00,99647,21.84,95.00
188,108,26,0.00,0.00,0.00,0.00,99642,21.85,95.00
189,108,26,0.00,0.00,0.00,0.00,99639,21.85,95.00
190,108,26,0.00,0.00,0.00,0.00,99629,21.85,95.00
191,108,26,0.00,0.00,0.00,0.00,99605,21.85,95.00
192,108,25,0.00,0.00,0.00,0.00,99605,21.88,95.00
193,106,25,0.00,0.00,0.00,0.00,99587,21.88,95.00
194,106,25,0.00,0.00,0.00,0.00,99588,21.88,95.00
195,105,25,0.00,0.00,0.00,0.00,99587,21.87,95.00
196,104,25,0.00,0.00,0.00,0.00,99597,21.88,95.00
197,104,24,0.00,0.00,0.00,0.00,99605,21.88,95.00
198,104,24,0.00,0.00,0.00,0.00,99615,21.88,95.00
199,104,25,0.00,0.00,0.00,0.00,99633,21.88,95.00
200,104,25,0.00,0.00,0.00,0.00,99643,21.89,95.00
201,104,24,0.00,0.00,0.00,0.00,99661,21.88,95.00
202,103,24,0.00,0.00,0.00,0.00,99664,21.88,95.00
203,104,24,0.00,0.00,0.00,0.00,99659,21.88,95.00
204,103,24,0.00,0.00,0.00,0.00,99668,21.88,95.00
205,104,24,0.00,0.00,0.00,0.00,99658,21.90,95.00
206,104,23,0.00,0.00,0.00,0.00,99651,21.89,95.00
207,104,24,0.00,0.00,0.00,0.00,99639,21.90,95.00
208,104,24,0.00,0.00,0.00,0.00,99630,21.89,95.00
209,104,24,253.52,253.51,108.76,0.53,99549,21.59,95.00
210,104,23,0.00,0.00,0.00,0.00,99618,21.90,95.00
211,104,24,0.00,0.00,0.00,0.00,99601,21.90,95.00
212,104,23,0.00,0.00,0.00,0.00,99585,21.91,95.00
213,104,24,0.00,0.00,0.00,0.00,99576,21.90,95.00
214,104,24,0.00,0.00,0.00,0.00,99574,21.90,95.00
215,102,24,0.00,0.00,0.00,0.00,99563,21.92,95.00
216,103,24,0.00,0.00,0.00,0.00,99556,21.90,95.00
217,104,24,0.00,0.00,0.00,0.00,99557,21.91,95.00
218,104,24,0.00,0.00,0.00,0.00,99551,21.92,95.00
219,104,24,0.00,0.00,0.00,0.00,99551,21.92,95.00
220,104,24,0.00,0.00,0.00,0.00,99557,21.92,95.00
221,104,24,0.00,0.00,0.00,0.00,99564,21.92,95.00
222,104,24,0.00,0.00,0.00,0.00,99560,21.93,95.00
223,102,24,0.00,0.00,0.00,0.00,99557,21.93,95.00
224,102,24,0.00,0.00,0.00,0.00,99569,21.93,95.00
225,104,24,0.00,0.00,0.00,0.00,99576,21.93,95.00
226,104,24,0.00,0.00,0.00,0.00,99584,21.93,95.00
227,104,24,0.00,0.00,0.00,0.00,99586,21.93,95.00
228,105,24,0.00,0.00,0.00,0.00,99583,21.93,95.00
229,105,24,0.00,0.00,0.00,0.00,99581,21.93,95.00
230,105,24,0.00,0.00,0.00,0.00,99568,21.94,95.00
231,104,24,0.00,0.00,0.00,0.00,99555,21.94,95.00
232,104,24,0.00,0.00,0.00,0.00,99565,21.95,95.00
233,105,24,0.00,0.00,0.00,0.00,99585,21.93,95.00
234,105,24,0.00,0.00,0.00,0.00,99616,21.96,95.00
235,105,24,33.02,33.01,14.16,0.07,99566,21.67,95.00
236,105,24,0.00,0.00,0.00,0.00,99647,21.96,95.00
237,104,24,0.00,0.00,0.00,0.00,99662,21.96,95.00
238,104,24,0.00,0.00,0.00,0.00,99682,21.95,95.00
239,105,24,0.00,0.00,0.00,0.00,99698,21.96,95.00
240,105,24,0.00,0.00,0.00,0.00,99712,21.96,95.00
241,104,24,0.00,0.00,0.00,0.00,99728,21.98,95.00
242,103,24,0.00,0.00,0.00,0.00,99737,21.96,95.00
243,104,24,0.00,0.00,0.00,0.00,99762,21.98,95.00
244,104,24,0.00,0.00,0.00,0.00,99779,21.98,95.00
245,105,24,0.00,0.00,0.00,0.00,99800,21.98,95.00
246,105,24,0.00,0.00,0.00,0.00,99829,21.98,95.00
247,105,24,0.00,0.00,0.00,0.00,99848,21.99,95.00
248,105,24,0.00,0.00,0.00,0.00,99869,21.99,95.00
249,103,24,0.00,0.00,0.00,0.00,99888,21.99,95.00
250,105,25,0.00,0.00,0.00,0.00,99897,22.00,95.00
251,103,24,0.00,0.00,0.00,0.00,99911,21.99,95.00
252,105,24,0.00,0.00,0.00,0.00,99916,21.99,95.00
253,105,24,0.00,0.00,0.00,0.00,99942,21.99,95.00
254,106,25,0.00,0.00,0.00,0.00,99948,21.99,95.00
255,106,25,0.00,0.00,0.00,0.00,99964,21.99,95.00
256,106,24,0.00,0.00,0.00,0.00,99986,21.99,95.00
257,104,24,0.00,0.00,0.00,0.00,99999,22.01,95.00
258,104,24,0.00,0.00,0.00,0.00,100012,22.01,95.00
259,105,24,0.00,0.00,0.00,0.00,100019,22.01,95.00
260,105,24,0.00,0.00,0.00,0.00,100022,22.02,95.00
261,105,25,0.00,0.00,0.00,0.00,99958,21.73,95.00
262,105,24,0.00,0.00,0.00,0.00,100034,22.02,95.00
263,106,24,0.00,0.00,0.00,0.00,100039,22.02,95.00
264,105,24,0.00,0.00,0.00,0.00,100040,22.05,95.00
265,106,24,0.00,0.00,0.00,0.00,100026,22.01,95.00
266,105,24,0.00,0.00,0.00,0.00,100028,22.02,95.00
267,105,24,0.00,0.00,0.00,0.00,100032,22.03,95.00
268,106,24,0.00,0.00,0.00,0.00,100044,22.03,95.00
269,106,24,0.00,0.00,0.00,0.00,100048,22.05,95.00
270,106,24,0.00,0.00,0.00,0.00,100057,22.05,95.00
271,106,24,0.00,0.00,0.00,0.00,100069,22.04,95.00
272,107,24,0.00,0.00,0.00,0.00,100077,22.06,95.00
273,106,24,0.00,0.00,0.00,0.00,100086,22.05,95.00
274,106,24,0.00,0.00,0.00,0.00,100088,22.05,95.00
275,106,24,0.00,0.00,0.00,0.00,100099,22.06,95.00
276,106,24,0.00,0.00,0.00,0.00,100101,22.04,95.00
277,106,25,0.00,0.00,0.00,0.00,100115,22.06,95.00
278,105,25,0.00,0.00,0.00,0.00,100135,22.05,95.00
279,106,25,0.00,0.00,0.00,0.00,100147,22.05,95.00
280,106,25,0.00,0.00,0.00,0.00,100173,22.05,95.00
281,105,24,0.00,0.00,0.00,0.00,100202,22.06,95.00
282,105,25,0.00,0.00,0.00,0.00,100230,22.06,95.00
283,105,25,0.00,0.00,0.00,0.00,100261,22.06,95.00
284,105,25,0.00,0.00,0.00,0.00,100301,22.06,95.00
285,106,25,0.00,0.00,0.00,0.00,100321,22.06,95.00
286,106,25,0.00,0.00,0.00,0.00,100351,22.08,95.00
287,106,25,771.16,771.16,330.83,1.60,100308,21.77,95.00
288,106,24,0.00,0.00,0.00,0.00,100397,22.06,95.00
289,106,25,0.00,0.00,0.00,0.00,100414,22.08,95.00
290,106,25,0.00,0.00,0.00,0.00,100437,22.08,95.00
291,106,25,0.00,0.00,0.00,0.00,100453,22.08,95.00
292,106,25,0.00,0.00,0.00,0.00,100466,22.06,95.00
293,105,24,0.00,0.00,0.00,0.00,100482,22.08,95.00
294,106,25,0.00,0.00,0.00,0.00,100496,22.11,95.00
295,106,25,0.00,0.00,0.00,0.00,100512,22.09,95.00
296,106,25,0.00,0.00,0.00,0.00,100526,22.09,95.00
297,105,25,0.00,0.00,0.00,0.00,100544,22.09,95.00
298,105,25,0.00,0.00,0.00,0.00,100576,22.11,95.00
299,106,25,0.00,0.00,0.00,0.00,100597,22.11,95.00
300,106,25,0.00,0.00,0.00,0.00,100611,22.11,95.00
301,106,25,0.00,0.00,0.00,0.00,100628,22.12,95.00
302,105,25,0.00,0.00,0.00,0.00,100657,22.11,95.00
303,105,25,0.00,0.00,0.00,0.00,100673,22.13,95.00
304,105,25,0.00,0.00,0.00,0.00,100693,22.13,95.00
305,105,25,0.00,0.00,0.00,0.00,100709,22.13,95.00
306,105,25,0.00,0.00,0.00,0.00,100715,22.14,95.00
307,105,25,0.00,0.00,0.00,0.00,100730,22.13,95.00
308,105,25,0.00,0.00,0.00,0.00,100745,22.16,95.00
309,106,25,0.00,0.00,0.00,0.00,100762,22.14,95.00
310,106,25,0.00,0.00,0.00,0.00,100772,22.16,95.00
311,106,25,0.00,0.00,0.00,0.00,100796,22.16,95.00
312,105,25,0.00,0.00,0.00,0.00,100810,22.16,95.00
313,105,25,6226.05,6226.04,2670.94,12.94,100756,21.84,95.00
314,105,25,0.00,0.00,0.00,0.00,100844,22.18,95.00
315,105,25,0.00,0.00,0.00,0.00,100866,22.19,95.00
316,105,25,0.00,0.00,0.00,0.00,100883,22.19,95.00
317,105,25,0.00,0.00,0.00,0.00,100893,22.21,95.00
318,105,25,0.00,0.00,0.00,0.00,100906,22.21,95.00
319,105,25,0.00,0.00,0.00,0.00,100917,22.22,95.00
320,105,25,0.00,0.00,0.00,0.00,100920,22.21,95.00
321,105,25,0.00,0.00,0.00,0.00,100929,22.22,95.00
322,105,25,0.00,0.00,0.00,0.00,100941,22.22,95.00
323,105,26,0.00,0.00,0.00,0.00,100955,22.23,95.00
324,105,25,0.00,0.00,0.00,0.00,100962,22.25,95.00
325,105,26,0.00,0.00,0.00,0.00,100967,22.25,95.00
326,105,25,0.00,0.00,0.00,0.00,100968,22.27,95.00
327,105,25,0.00,0.00,0.00,0.00,100969,22.27,95.00
328,105,29,0.00,0.00,0.00,0.00,100980,22.27,95.00
329,104,24,0.00,0.00,0.00,0.00,100980,22.29,95.00
330,103,24,0.00,0.00,0.00,0.00,100955,22.31,95.00
331,104,24,0.00,0.00,0.00,0.00,100967,22.32,95.00
332,104,24,0.00,0.00,0.00,0.00,100952,22.32,95.00
333,108,46,0.00,0.00,0.00,0.00,100969,22.31,95.00
334,115,29,0.00,0.00,0.00,0.00,100966,22.34,95.00
335,115,28,0.00,0.00,0.00,0.00,100959,22.33,95.00
336,114,28,0.00,0.00,0.00,0.00,100952,22.34,95.00
337,115,29,0.00,0.00,0.00,0.00,100947,22.35,95.00
338,116,29,0.00,0.00,0.00,0.00,100950,22.37,95.00
339,116,38,2996.42,-5698184.50,1285.44,-11847.48,100882,22.04,95.00
340,122,35,0.00,0.00,0.00,0.00,100955,22.37,95.00
341,130,88,0.00,0.00,0.00,0.00,100963,22.39,95.00
342,138,43,0.00,0.00,0.00,0.00,100949,22.39,95.00
343,144,161,0.00,0.00,0.00,0.00,100952,22.41,95.00
344,142,42,0.00,0.00,0.00,0.00,100954,22.40,95.00
345,140,41,0.00,0.00,0.00,0.00,100955,22.41,95.00
346,138,40,0.00,0.00,0.00,0.00,100960,22.42,95.00
347,135,39,0.00,0.00,0.00,0.00,100956,22.42,95.00
348,134,39,0.00,0.00,0.00,0.00,100953,22.44,95.00
349,133,38,0.00,0.00,0.00,0.00,100965,22.45,95.00
350,133,38,0.00,0.00,0.00,0.00,100952,22.48,95.00
351,133,38,0.00,0.00,0.00,0.00,100963,22.45,95.00
352,134,39,0.00,0.00,0.00,0.00,100966,22.46,95.00
353,136,40,0.00,0.00,0.00,0.00,100965,22.48,95.00
354,137,40,0.00,0.00,0.00,0.00,100959,22.50,95.00
355,143,42,0.00,0.00,0.00,0.00,100960,22.51,95.00
356,144,42,0.00,0.00,0.00,0.00,100969,22.48,95.00
357,146,43,0.00,0.00,0.00,0.00,100963,22.51,95.00
358,148,44,0.00,0.00,0.00,0.00,100967,22.51,95.00
359,147,44,0.00,0.00,0.00,0.00,100954,22.52,95.00
360,148,91,0.00,0.00,0.00,0.00,100961,22.53,95.00
361,147,152,0.00,0.00,0.00,0.00,100963,22.54,95.00
362,145,77,0.00,0.00,0.00,0.00,100967,22.55,95.00
363,143,272,0.00,0.00,0.00,0.00,100959,22.56,95.00
364,143,381,0.00,0.00,0.00,0.00,100970,22.56,95.00
365,143,364,1494.80,1494.80,641.26,3.11,100887,22.25,95.00
366,142,401,0.00,0.00,0.00,0.00,100968,22.56,95.00
367,140,471,0.00,0.00,0.00,0.00,100964,22.59,95.00
368,141,473,0.00,0.00,0.00,0.00,100961,22.59,95.00
369,140,478,0.00,0.00,0.00,0.00,100957,22.61,95.00
370,139,477,0.00,0.00,0.00,0.00,100960,22.61,95.00
371,138,480,0.00,0.00,0.00,0.00,100961,22.61,95.00
372,139,486,0.00,0.00,0.00,0.00,100962,22.62,95.00
373,139,489,0.00,0.00,0.00,0.00,100953,22.62,95.00
374,138,492,0.00,0.00,0.00,0.00,100963,22.63,95.00
375,138,486,0.00,0.00,0.00,0.00,100962,22.62,95.00
376,140,490,0.00,0.00,0.00,0.00,100958,22.63,95.00
377,141,494,0.00,0.00,0.00,0.00,100956,22.66,95.00
378,142,498,0.00,0.00,0.00,0.00,100957,22.66,95.00
379,142,501,0.00,0.00,0.00,0.00,100967,22.66,95.00
380,141,497,0.00,0.00,0.00,0.00,100962,22.67,95.00
381,141,496,0.00,0.00,0.00,0.00,100966,22.69,95.00
382,142,499,0.00,0.00,0.00,0.00,100961,22.70,95.00
383,143,503,0.00,0.00,0.00,0.00,100969,22.70,95.00
384,143,499,0.00,0.00,0.00,0.00,100959,22.71,95.00
385,142,503,0.00,0.00,0.00,0.00,100963,22.71,95.00
386,143,504,0.00,0.00,0.00,0.00,100955,22.73,95.00
387,143,502,0.00,0.00,0.00,0.00,100967,22.74,95.00
388,141,498,0.00,0.00,0.00,0.00,100960,22.74,95.00
389,144,501,0.00,0.00,0.00,0.00,100965,22.77,95.00
390,146,507,0.00,0.00,0.00,0.00,100960,22.77,95.00
391,146,502,0.00,0.00,0.00,0.00,100896,22.48,95.00
392,146,509,0.00,0.00,0.00,0.00,100963,22.77,95.00
393,147,507,0.00,0.00,0.00,0.00,100956,22.79,95.00
394,149,508,0.00,0.00,0.00,0.00,100960,22.78,95.00
395,148,508,0.00,0.00,0.00,0.00,100957,22.79,95.00
396,144,504,0.00,0.00,0.00,0.00,100958,22.80,95.00
397,139,502,0.00,0.00,0.00,0.00,100963,22.82,95.00
398,137,501,0.00,0.00,0.00,0.00,100953,22.82,95.00
399,135,500,0.00,0.00,0.00,0.00,100950,22.83,95.00
400,131,500,0.00,0.00,0.00,0.00,100956,22.84,95.00
401,128,503,0.00,0.00,0.00,0.00,100963,22.84,95.00
402,126,504,0.00,0.00,0.00,0.00,100951,22.85,95.00
403,130,499,0.00,0.00,0.00,0.00,100952,22.87,95.00
404,129,501,0.00,0.00,0.00,0.00,100956,22.88,95.00
405,129,500,0.00,0.00,0.00,0.00,100953,22.88,95.00
406,129,506,0.00,0.00,0.00,0.00,100954,22.90,95.00
407,126,500,0.00,0.00,0.00,0.00,100959,22.91,95.00
408,128,499,0.00,0.00,0.00,0.00,100956,22.92,95.00
409,128,504,0.00,0.00,0.00,0.00,100954,22.91,95.00
410,124,507,0.00,0.00,0.00,0.00,100959,22.94,95.00
411,123,497,0.00,0.00,0.00,0.00,100961,22.94,95.00
412,120,495,0.00,0.00,0.00,0.00,100962,22.96,95.00
413,119,505,0.00,0.00,0.00,0.00,100964,22.98,95.00
414,121,500,0.00,0.00,0.00,0.00,100968,22.99,95.00
415,121,506,0.00,0.00,0.00,0.00,100959,23.02,95.00
416,120,499,0.00,0.00,0.00,0.00,100963,23.02,95.00
417,119,503,85.96,85.96,36.88,0.18,100901,22.76,95.00
418,118,503,0.00,0.00,0.00,0.00,100969,23.06,95.00
419,118,505,0.00,0.00,0.00,0.00,100973,23.07,94.00
420,117,497,0.00,0.00,0.00,0.00,100972,23.09,94.00
421,117,504,0.00,0.00,0.00,0.00,100971,23.11,94.00
422,117,499,0.00,0.00,0.00,0.00,100967,23.10,93.00
423,116,499,0.00,0.00,0.00,0.00,100976,23.14,93.00
